Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count,Adjusted Activity Type Code,Adjusted Passenger Count,Year,Month
201302,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,8765,Enplaned,8765,2013,February
201302,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,Terminal 1,B,5370,Deplaned,5370,2013,February
201302,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,Terminal 1,B,5079,Enplaned,5079,2013,February
201302,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,2319,Deplaned,2319,2013,February
201302,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,7125,Enplaned,7125,2013,February
201302,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,37775,Deplaned,37775,2013,February
201302,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,34017,Enplaned,34017,2013,February
201302,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,4643,Deplaned,4643,2013,February
201302,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 1,B,4878,Enplaned,4878,2013,February
201302,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,6546,Deplaned,6546,2013,February
201302,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,6282,Enplaned,6282,2013,February
201302,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,103996,Deplaned,103996,2013,February
201302,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,104109,Enplaned,104109,2013,February
201302,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,6619,Deplaned,6619,2013,February
201302,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,7027,Enplaned,7027,2013,February
201302,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,14210,Deplaned,14210,2013,February
201302,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,13653,Enplaned,13653,2013,February
201302,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,15382,Deplaned,15382,2013,February
201302,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,15596,Enplaned,15596,2013,February
201302,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,7775,Deplaned,7775,2013,February
201302,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,8958,Enplaned,8958,2013,February
201302,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,80074,Deplaned,80074,2013,February
201302,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,77403,Enplaned,77403,2013,February
201302,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Deplaned,Other,International,A,3974,Deplaned,3974,2013,February
201302,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Enplaned,Other,International,A,3583,Enplaned,3583,2013,February
201302,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,11183,Deplaned,11183,2013,February
201302,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,11308,Enplaned,11308,2013,February
201302,Emirates ,EK,Emirates ,EK,International,Middle East,Deplaned,Low Fare,International,A,9025,Deplaned,9025,2013,February
201302,Emirates ,EK,Emirates ,EK,International,Middle East,Deplaned,Other,International,A,85,Deplaned,85,2013,February
201302,Emirates ,EK,Emirates ,EK,International,Middle East,Enplaned,Low Fare,International,A,82,Enplaned,82,2013,February
201302,Emirates ,EK,Emirates ,EK,International,Middle East,Enplaned,Other,International,A,8307,Enplaned,8307,2013,February
201302,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,C,12633,Deplaned,12633,2013,February
201302,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,C,12574,Enplaned,12574,2013,February
201302,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,7412,Deplaned,7412,2013,February
201302,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,7461,Enplaned,7461,2013,February
201302,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,5505,Deplaned,5505,2013,February
201302,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,5609,Enplaned,5609,2013,February
201302,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,5062,Deplaned,5062,2013,February
201302,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,4701,Enplaned,4701,2013,February
201302,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Deplaned,Low Fare,International,A,35409,Deplaned,35409,2013,February
201302,JetBlue Airways ,B6,JetBlue Airways ,B6,Domestic,US,Enplaned,Low Fare,International,A,36717,Enplaned,36717,2013,February
201302,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,5281,Deplaned,5281,2013,February
201302,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,4515,Enplaned,4515,2013,February
201302,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,5592,Deplaned,5592,2013,February
201302,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,5780,Enplaned,5780,2013,February
201302,LAN Peru,LP,LAN Peru,LP,International,South America,Deplaned,Other,International,A,3013,Deplaned,3013,2013,February
201302,LAN Peru,LP,LAN Peru,LP,International,South America,Enplaned,Other,International,A,3066,Enplaned,3066,2013,February
201302,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Other,International,G,14406,Deplaned,14406,2013,February
201302,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Other,International,G,13877,Enplaned,13877,2013,February
201302,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,9744,Deplaned,9744,2013,February
201302,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,8263,Enplaned,8263,2013,February
201302,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,16780,Deplaned,16780,2013,February
201302,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,17151,Enplaned,17151,2013,February
201302,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 1,B,84829,Deplaned,84829,2013,February
201302,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 1,B,84628,Enplaned,84628,2013,February
201302,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,18014,Deplaned,18014,2013,February
201302,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,17493,Enplaned,17493,2013,February
201302,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,43558,Deplaned,43558,2013,February
201302,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,43998,Enplaned,43998,2013,February
201302,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Low Fare,International,G,1138,Deplaned,1138,2013,February
201302,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,International,G,14,Deplaned,14,2013,February
201302,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 1,B,1236,Deplaned,1236,2013,February
201302,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 1,B,2451,Enplaned,2451,2013,February
201302,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,7679,Deplaned,7679,2013,February
201302,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,7446,Enplaned,7446,2013,February
201302,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,108892,Deplaned,108892,2013,February
201302,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,106733,Enplaned,106733,2013,February
201302,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,244,Thru / Transit * 2,488,2013,February
201302,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,2359,Deplaned,2359,2013,February
201302,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,2283,Enplaned,2283,2013,February
201302,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,5482,Deplaned,5482,2013,February
201302,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,5024,Enplaned,5024,2013,February
201302,TACA,TA,TACA,TA,International,Central America,Deplaned,Other,International,A,5074,Deplaned,5074,2013,February
201302,TACA,TA,TACA,TA,International,Central America,Enplaned,Other,International,A,4980,Enplaned,4980,2013,February
201302,US Airways,US ,US Airways,US ,Domestic,US,Deplaned,Other,Terminal 1,B,53698,Deplaned,53698,2013,February
201302,US Airways,US ,US Airways,US ,Domestic,US,Enplaned,Other,Terminal 1,B,54091,Enplaned,54091,2013,February
201302,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,194470,Deplaned,194470,2013,February
201302,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,191384,Enplaned,191384,2013,February
201302,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,International,G,25787,Deplaned,25787,2013,February
201302,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,International,G,25105,Enplaned,25105,2013,February
201302,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Other,Terminal 3,F,234230,Deplaned,234230,2013,February
201302,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Other,Terminal 3,F,232000,Enplaned,232000,2013,February
201302,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,2230,Thru / Transit * 2,4460,2013,February
201302,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Other,International,G,47171,Deplaned,47171,2013,February
201302,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Other,International,G,49229,Enplaned,49229,2013,February
201302,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Other,International,G,7902,Deplaned,7902,2013,February
201302,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Other,International,G,8808,Enplaned,8808,2013,February
201302,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Other,Terminal 3,F,10920,Deplaned,10920,2013,February
201302,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Other,Terminal 3,F,11544,Enplaned,11544,2013,February
201302,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Other,International,G,12927,Deplaned,12927,2013,February
201302,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Other,International,G,12357,Enplaned,12357,2013,February
201302,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Other,International,G,17264,Deplaned,17264,2013,February
201302,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Other,International,G,17674,Enplaned,17674,2013,February
201302,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,Terminal 2,D,123016,Deplaned,123016,2013,February
201302,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,Terminal 2,D,123798,Enplaned,123798,2013,February
201302,Virgin America,VX,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,4005,Deplaned,4005,2013,February
201302,Virgin America,VX,Virgin America,VX,International,Mexico,Enplaned,Low Fare,Terminal 2,D,3800,Enplaned,3800,2013,February
201302,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,6604,Deplaned,6604,2013,February
201306,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,5583,Enplaned,5583,2013,June
201302,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,6739,Enplaned,6739,2013,February
201303,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,3252,Deplaned,3252,2013,March
201303,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,3262,Enplaned,3262,2013,March
201303,Air Canada ,AC,Air Canada ,AC,International,Canada,Deplaned,Other,International,A,11990,Deplaned,11990,2013,March
201303,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Other,International,A,11846,Enplaned,11846,2013,March
201303,Air Canada ,AC,Air Canada ,AC,International,Canada,Deplaned,Other,International,G,7994,Deplaned,7994,2013,March
201303,Air Canada ,AC,Air Canada ,AC,International,Canada,Enplaned,Other,International,G,7897,Enplaned,7897,2013,March
201303,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,7292,Deplaned,7292,2013,March
201303,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,7689,Enplaned,7689,2013,March
201303,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,8717,Deplaned,8717,2013,March
201303,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,9101,Enplaned,9101,2013,March
201303,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,7866,Deplaned,7866,2013,March
201303,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,6602,Enplaned,6602,2013,March
201303,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Deplaned,Low Fare,Terminal 1,B,6613,Deplaned,6613,2013,March
201303,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Enplaned,Low Fare,Terminal 1,B,6609,Enplaned,6609,2013,March
201303,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,3738,Deplaned,3738,2013,March
201303,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,7493,Enplaned,7493,2013,March
201303,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 1,B,35662,Deplaned,35662,2013,March
201303,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 1,B,30814,Enplaned,30814,2013,March
201303,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,5417,Deplaned,5417,2013,March
201303,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 1,B,5944,Enplaned,5944,2013,March
201303,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,6965,Deplaned,6965,2013,March
201303,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,6861,Enplaned,6861,2013,March
201303,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,125005,Deplaned,125005,2013,March
201303,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,129314,Enplaned,129314,2013,March
201303,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,7079,Deplaned,7079,2013,March
201303,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,7615,Enplaned,7615,2013,March
201303,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,18332,Deplaned,18332,2013,March
201303,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,17713,Enplaned,17713,2013,March
201303,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,18296,Deplaned,18296,2013,March
201303,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,17400,Enplaned,17400,2013,March
201303,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,9057,Deplaned,9057,2013,March
201303,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,8839,Enplaned,8839,2013,March
201303,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,105674,Deplaned,105674,2013,March
201303,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,106105,Enplaned,106105,2013,March
